ID,Title,Description,"How to use",Brand,Remainder,Images
,"Палетка для теней ET Look at my eyes DIY palette #1","<p>ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это красивая и функциональная палетка для создания своих собственных луков. Вместимостью в 4 слота она позволяет хранить и легко менять местами различные оттенки теней для век, чтобы каждый раз создавать новый образ.ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это отличный выбор для тех, кто хочет создавать свои собственные луки и экспериментировать с различными цветами. Она легко помещается в косметичку и прекрасно подойдет для использования в любом месте. Не упустите возможность приобрести эту красивую и функциональную палетку для создания своих собственных образов.</p>","<p>Сначала выберите цвета теней для век, которые хотите использовать. Затем, используя кисть, нанесите тени на веки, начиная с внутреннего угла и заканчивая наружным. Вы можете наносить больше, если хотите более насыщенный цвет, или меньше, если хотите более естественный образ.</p>",ETUDE,4,http://localhost/upload/products/qmDupVSxwMZo.png
,"Палетка ET Play Color Eyes Mini Jewelry #2 Rosy","Палетка теней для век, обладающая формулой, которая не забивается в складки и имеет превосходную пигментацию. Палитра вдохновленная украшениями, отлично подходит для повседневного макияжа. Глиттерные тени содержат блестящие частички, который создают ювелирный эффект. Продукт мягко и плавно переносится как с кисти, так с пальца, оставляя после себя желаемый результат. ","Нанесите небольшое количество теней на веко и мягко растушуйте с помощью кисти или пальцев.",ETUDE,6,http://localhost/upload/products/KAnjKa7Y6T0T.webp
,"ET Play Color Eyes #Rose Wine ('21)","Тени обладают отличным уровнем пигментации, а их цвета выглядят благородно и изысканно. Play Color Eyes Rose Wine содержит жемчужную пудру, которая создает удивительный эффект подсвечивания. Тени не сушат кожу век и не вызывают раздражений, поэтому подойдут даже для чувствительной кожи. Кроме того, они удобны в применении. Широкая палитра цветов позволяет подобрать идеальный вариант для создания роскошного и неповторимого образа. Интенсивность цвета вы можете определить самостоятельно: если нанести тени в один слой, он получится очень нежным, а если в несколько – более яркий.","Используйте свой палец или кисть, чтобы аккуратно нанести на веки.",ETUDE,1,http://localhost/upload/products/rF4H5NYCxU7b.jpg
,"Premium Beauty Balm , 40ml","<p>DR.JART+ PREMIUM BB BEAUTY BALM SPF 45/PA+++ (40ml) - это ББ крем для лица с эффектом лифтинга. Крем абсолютно не подчеркивает рельеф кожи, не проваливается в поры, никак их не выделяет, он просто незаметен на лице, в то же время хорошо выравнивает тон. Наносится легко и равномерно, хорошо растушевывается. BB-крем не оставляет жирного блеска на лице даже через несколько часов после его нанесения. Крем обладает уходовыми свойствами, не подчеркивает шелушения и другие недостатки, на лице лежит комфортно. Входящие в состав крема биопептиды и масло соевых бобов повышают эластичность кожи и обеспечивают лифтинг-эффект. У крема высокий солнцезащитный фильтр SPF 45 PA+++, что делает его идеальным для лета. При этом, этот SPF никак не утяжеляет текстуру крема, крем незаметен на лице, не жирнит кожу, не блестит.&nbsp;</p>","<p>Нанесите крем на очищенную сухую кожу лица тонким слоем. Легкими движениями распределите базу по лицу. Вечером необходимо снять остатки средства с помощью гидрофильного масла.</p>","DR. JART+",1,http://localhost/upload/products/qft2mwdAh8qh.jpg
,"Питательный Бальзам Для Красоты/ Nourishing Beauty Balm , 40ml","DR.JART+ NOURISHING BEAUTY BALM SPF25 PA++ (40ml) - высокоэффективный увлажняющий ББ крем сочетает в себе самые важные качества для тонального средства: отличную маскировку несовершенств, естественное покрытие и защиту от ультрафиолетового излучения благодаря высокому солнцезащитному фактору SPF25++. Нежная текстура мусса прекрасно ложится на кожу, обеспечивая ей невесомое покрытие без эффекта маски и неровного тона кожи. Особенности использования ББ крема: Средство имеет нейтральный подтон, который отлично подстраивается под Ваш цвет лица; Муссовая текстура ББ крема не проваливается в поры, не скатывается на коже, не провоцирует появление комедонов; ББ крем имеет великолепный состав, не содержит вредные компоненты, такие как сульфаты и парабены. ","Точечно нанесите немного крема на лицо и равномерно распределите легкими похлопывающими движениями для получения однородного тона.","DR. JART+",1,http://localhost/upload/products/4RYapSvXXR4N.jpg
,"Dermakeup Rejuvanating Beauty Balm , 50ml","Увлажняющий ВВ-крем Dr.Jart+ Dermakeup Rejuvenating Beauty Balm SPF35 PA++ не только отлично выравнивает тон и маскирует несовершенства, но также оказывает уходовое действие. Средство поддерживает оптимальный уровень увлажненности, препятствует появлению сухости и шелушений. Содержит керамиды гиалуроновую кислоту и пептиды, а также физические и химические солнцезащитные фильтры.","Нанесите небольшое количество продукта на кожу лица и равномерно распределите его с помощью спонжа или пальцев. Если нужно усилить покрытие, нанеси еще немного крема на проблемные участки.","DR. JART+",2,http://localhost/upload/products/dyIuhkDXEOVT.jpg
,"Cicapair Cream , 50ml","<p>Восстанавливающий крем-антистресс&nbsp;Dr.Jart+ Cicapair Cream&nbsp;для проблемной и чувствительной кожи. Обладает высокой заживляющей способностью, успокаивает раздражённую кожу, устраняет воспаления и зуд, улучшает цвет лица и укрепляет защитные функции кожи. Восстанавливающий крем-антистресс&nbsp;Dr.Jart+ Cicapair Cream&nbsp;для проблемной и чувствительной кожи. Направлен на эффективную борьбу с сухостью, раздражениями и воспалениями, обладает сильным обеззараживающим действием, ускоряет процессы заживления, обновления, синтеза волокон коллагена и эластина.Лечебный крем отлично&nbsp;подойдет для проблемной кожи, он заживляет воспаления, обладает бактерицидным действием, мягко осветляет пост-акне и препятствует повторному появлению акне.Крем изготовлен с применением технологии &quot;Nolsome Capsule&quot;, которая характеризуется двухслойной структурой для лучшего проникновения всех полезных компонентов в глубокие слои эпидермиса. В состав продукта входят экстракты&nbsp;&nbsp;хауттюйнии,&nbsp;селагинеллы и тысячелистника, которые тонизируют, повышают иммунитет и наполняют жизненной энергией клетки эпидермиса, укрепляют защитные функции кожи.Крем обогащен массой минералов, которые интенсивно проводят влагу в глубокие слои эпидермиса, восстанавливают структуру кожи и укрепляеют тургор.Продукт помогает в борьбе с куперозом, укрепляет стенки сосудов и уменьшает проницаемость капилляров, прекрасно проявляет себя в качестве уходового средства для кожи с куперозом. Уменьшает выраженность сосудистых звездочек, снимает красноту и зуд.Все составляющие продукта прошли многочисленные проверки, являются абсолютно безопасными, не вызывают раздражений и аллергии. Таким образом, сыворотка подходит даже для самой чувствительной кожи.Основные действующие компоненты.Комплекс центеллы азиатской:&nbsp;Мадекассосид -&nbsp;даёт ярко выраженный заживляющий и успокаивающий эффект. Также мадекассосид восстанавливает и смягчает кожный покров, убирает покраснения и шелушения, питает и укрепляет защитный барьер кожи.Азиатиковая кислота -&nbsp;укрепляет защитный барьер кожи, обладает антиоксидантным действием и успокаивает чувствительную кожу.Азиатикозид -&nbsp;регулирует водно-жировой баланс эпидермиса, ускоряет синтез волокон коллагена и эластина, повышает упругость кожи.Мадекассовая кислота -&nbsp;восстанавливает поврежденную кожу и ускоряет процессы регенерации, способствует заживлению воспалений и помогает осветлить пост-акне.Комплекс трав:Экстракт хауттюйнии сердцевидной&nbsp;-&nbsp;успокаивает раздраженную и чувствительную кожу, лечит воспаления и другие дерматологические заболевания, делает кожу более здоровой и красивой.Экстракт тысячелистника -&nbsp;известен своими ранозаживляющими, &nbsp;противовоспалительными, тонизирующими, укрепляющими, антиаллергическими свойствами.Экстракт селагинеллы -&nbsp;глубоко питает, увлажняет и восстанавливает кожу. Обладает антиоксидантным дейтсвием, которое предотвращает разрушение клеток и замедляет процессы старения.Комплекс минералов (натрий, калий, кальций) -&nbsp;помогают мгновенно восполнить недостаток влаги в коже, тонизируют и освежают. Устраняют сухость и шелушения, восстанавливают липидный барьер эпидермиса и нейтрализуют агрессивное воздействие окружающей среды на поверхности кожи.Пантенол -&nbsp;стимулирует восстановление целостности кожных покровов, снимает покраснения и раздражение, обладает ранозаживляющими свойствами.Рекомендуется для проблемной, чувствительной и склонной к куперозу кожи.</p>","<p>Нанесите необходимое количество крема завершающим этапом ухода,&nbsp;слегка прижимая ладошками для лучшего впитывания.</p>","DR. JART+",3,http://localhost/upload/products/3dsgVefrQpBt.jpg
,"Cicapair Calming Gel Cream , 80ml","<p>Dr.Jart+&nbsp;Cicapair&nbsp;Calming&nbsp;Gel&nbsp;Cream&nbsp;&ndash; это успокаивающий гель крем для лица. Крем восстанавливает и успокаивает раздраженную чувствительную кожу, препятствует появлению стресса. Обладает осветляющим действием, минимизирует глубину морщин. Мгновенно успокаивает раздраженную и поврежденную кожу, успокаивая и показывая ее от стресса. Воздействие на клетки кожи экстракта центеллы азиатской дает мощный оздоровительный и омолаживающий эффект. В ее составе доминируют: тритерпеновые сапонины; азиатикозид (обладает наивысшей антиоксидантной активностью; его метаболит &ndash; азиатиковая кислота); мадекассосид (метаболит &ndash; мадекассоновая кислота), вещества, которые обусловливают основные фармакологические эффекты центеллы азиатской &ndash; это пентациклические тритерпеновые соединения: азиатикозид, мадекассозид и их метаболиты. Благодаря центелле азиатской ослабляется УФ- излучение на кожу, улучшается микроциркуляция и уменьшается венозная гипертензия. Экстракт растения эффективно защищает стволовые клетки кожи от старения и ранней смерти, восстанавливает повреждения кожи.ИНГРЕДИЕНТЫВода очищенная, пропандиол, глицерин, 1,2-гександиол, глицерил, ниацинамид, винил диметикон, цетеарил оливат, экстракт центеллы азиатской, экстракты корня и листьев розмарина, экстракт корня солодки, цветочный экстракт, экстракт черного чая, мадекассосид, азиатиковая кислота, азиатикозид, гликопротеин, гиалуронат натрия, аденозин, экстракт цветков индийской шелковицы, экстракт индийской мраморной фасоли, экстракт семян какао, каприловый триглицерид, аргинин, масло лаванды, масло кожуры бергамота.</p>","<p>Во время утреннего и вечернего ухода за кожей лица, нанесите небольшое количество средство массирующими движениями.</p>","DR. JART+",1,http://localhost/upload/products/Yz6jKK7pKlW2.jpg
,"Ceramidin Cream , 50ml","Увлажняющий крем интенсивного действия обогащен керамидами, что способствует укреплению естественного защитного барьера кожи и регулированию ее водного баланса 24/7. Ceramidin Cream прекрасно увлажняет и питает сухую кожу лица, насыщает кожу влагой и красотой, разглаживает видимые тонкие линии и морщины, устраняет покраснения и шелушение кожи, защищает ее от негативного воздействия окружающей среды.","Наносить на очищенную кожу лица, тщательно распределяя средство легкими вмассирующими движениями. Для улучшения эффекта рекомендовано использовать крем совместно с питательной эмульсией из этой же серии. Экстракт корня марнгольда, свеклы, Скин транс активатор В9, биосинтезированные керамиды, фолиевая кислота, кукурузный крахмал.","DR. JART+",1,http://localhost/upload/products/6zyfQP5WPeIs.jpg
,"Dermaclear Micro Water , 250ml","Мицелярная очищающая вода Dr.Jart Dermaclear Micro Water. Очищающая вода содержит минеральную воду, ферментированный экстракт риса, жемчужный порошок, ферментированный фильтрат дрожжей и т.д. Активная вода с содержанием микро- водорода, эффективно очищает кожу и поры от следов макияжа. Особо рекомендована для очищения чувствительной кожи, страдающей от купероза и угревой сыпи. Мицелловый раствор, попадая на кожу, забирает грязь и жир, но при этом совершенно не вредит эпидермису, комплекс минералов восстанавливает гладкость и упругость кожи. Система защиты от загрязнения мелкой пылью, создает эффективный защитный барьер кожу от внешних вредных веществ.","Нанесите средство на ватный диск и очистите кожу мягкими движениями.","DR. JART+",1,http://localhost/upload/products/JK52V6HN7HNV.jpg
,"Vital Hydra Solution Water Cream (50ml)-AI , 50ml","Dr Jart+ Vital Hydra Solution Biome Water Cream – это увлажняющий крем для лица. Формула крема Biome эффективно влияет на изменение влажности кожи, способствует удержанию влаги во внутренних слоях кожи, восстанавливает ее гладкость и эластичность. Крем интeнcивнo увлaжняет кoжу, кaк нa пoвepxнocти, тaк и изнутpи. Блaгoдapя этoму улучшaeтcя клeтoчный вoдooбмeн, a кoжa, нaпoлнeннaя влaгoй, oживaeт – oнa paзглaживaeтcя, cтaнoвитcя элacтичнoй и упpугoй, пpиoбpeтaeт здopoвый цвeт. Увлaжняющий кpeм имeeт лeгкую гeлeвую тeкcтуpу, oбecпeчивaeт кoжe пpoxлaдную cвeжecть и чувcтвo кoмфopтa. Увлaжняя кoжу, кpeм уcтpaняeт шeлушeния, cуxocть, чувcтвo cтянутocти. Aктивныe кoмпoнeнты кpeмa уcкopяют peгeнepaцию клeтoк кoжи, улучшaют oбмeнныe пpoцeccы – кoжe вoзвpaщaeтcя упpугocть и элacтичнocть, paзглaживaютcя мopщины. Линия Vital Hydra Solution рекомендована для ухода за огрубевшей кожей. Она поможет в восстановлении свежего и яркого вида тусклой, теряющей упругость кожи. Хорошо смягчает, устраняет шелушение и покраснения.ИНГРЕДИЕНТЫStreptococcus Thermophilus Ferment, Water, Propanediol, Glycerin, Phenyl Trimethicone, 1,2-Hexanediol,Niacinamide, Butylene Glycol,Neopentyl Glycol Dicaprate, Pentylene Glycol, Raffinose, Malachite Extract, DNA, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polymethylsilsesquioxane, Vinyl Dimethicone,Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyacetophenone, Tromethamine, Dimethiconol, Glyceryl Glucoside,Ethylhexylglycerin, Cellulose Gum, Microcrystalline Cellulose, Adenosine, Sorbitan Isostearate, Disodium EDTA, Glycine, Proline, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Tremella Fuciformis (Mushroom) Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Eucalyptus Globulus Leaf Oil, Hyaluronic Acid, Pinus Sylvestris Leaf Oil, Fructose, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate.","После очищения и тонизирования, нанесите небольшое количество крема на лицо. Кончиками пальцев легкими массажными движениями распределите крем.","DR. JART+",1,http://localhost/upload/products/535q0ey9lf2E.jpg
,"THE ORIENTAL GYEOL TONER5 , 130ml",,,TONYMOLY,1
,"THE ORIENTAL GYEOL EMULSION5 , 130ml",,,TONYMOLY,2
,"INTENSE CARE GOLD 24K SNAIL HOMME SKIN , 150ml",,,TONYMOLY,2
,"DR.OHKIMS SUCRATHENOL GEL2 , ",,,TONYMOLY,4
,"REGENCIA HOMME EMULSION , ",,,TONYMOLY,1
,"REGENCIA HOMME TONER 5 , ",,,TONYMOLY,1
,"BIO EX HOMME LOTION , 130ml",,,TONYMOLY,1
,"BIO EX HOMME SKIN , 130ml",,,TONYMOLY,1
,"Three-herb Blemish AC Emulsion , 150ml",,,TONYMOLY,2
,"Румяны TonyMoly CRYSTAL BLUSHER 05 SUGAR BROWN , 6g","<h2>Румяны TonyMoly CRYSTAL BLUSHER 05 SUGAR BROWN</h2>

<p>Компания Tony Moly создала уникальный продукт, идеально подходящий для всех типов кожи - серию румян Crystal Blusher, которые имитируют природный загар.<br />
<br />
Как и прочая продукция флагмана корейской косметологической индустрии, эти румяна отличаются натуральностью, надёжностью и безопасностью. Для их производства использовались исключительно натуральные компоненты - именно поэтому они легко и устойчиво ложатся на кожу, маскируют неровности цвета и рельефа и не закупоривают поры.<br />
<br />
Кожа при этом получает дополнительное увлажнение и защиту. Кроме того, вам не придётся переживать о состоянии макияжа в течение всего дня &ndash; достаточно аккуратно нанести его утром и он продержится до глубокого вечера.<br />
Регулярное использование Crystal Blusher позволит вам не только чувствовать себя уверенной и красивой в любой ситуации, но и заметно улучшит общее состояние кожи.<br />
⠀<br />
Средство не содержит парабенов, консервантов и продуктов животного происхождения.<br />
Подходит для всех типов кожи и может безбоязненно использоваться даже лицами, склонными к развитию различных аллергических реакций.</p>","<p>Нанести необходимое количество румян кистью или спонжем на скулы, растушевать.</p>",TONYMOLY,6,http://localhost/upload/products/CffceMi4J43g.jpg
,"TIMELESS FERMENT SNAIL TONER , 150ml",,,TONYMOLY,1
,"PERSONAL HAIR STYLE PUFF DARK BROWN , 13g",,,TONYMOLY,3
,"Увлажняющий крем TonyMoly PUMPKIN JUICE HALF CREAM , 90g","<h2>Увлажняющий крем Tony Moly PUMPKIN JUICE HALF CREAM , 90g</h2>

<p>Расслабляющий увлажняющий крем с соком тыквы Pumpkin Juice Half Cream мгновенно снимает отечность лица, улучшает кровообращение, освежает и оживляет уставшую кожу. Благодаря целому комплексу микроэлементов в соке тыквы, крем глубоко увлажняет и смягчает кожу, снимает покраснения, помогает при воспалениях, выравнивает тон кожи, а её текстура становится более гладкой, бархатистой и упругой.<br />
<br />
После нанесения вы почувствуете охлаждающий бодрящий эффект, который снимет признаки и следы усталости, в результате ваша кожа будет выглядеть значительно лучше.<br />
<br />
Для усиления эффекта снятия отечности крем можно заморозить. Можно наносить крем комнатной температуры или прохладный, после хранения в холодильнике.<br />
<br />
Клинически доказан эффект мгновенного снятия отечности лица.<br />
<br />
Содержит только безопасные ингредиенты зеленого уровня EWG, на 92% состоит из натуральных ингредиентов (содержит только натуральный пигмент и натуральный ароматизатор)</p>","<p>На последнем этапе ухода за кожей нанесите умеренное количество на лицо равномерно.</p>",TONYMOLY,5,http://localhost/upload/products/Xg5bJpChv7U1.jpg
,"LEBELAGE AMPULE CREAM_SUPER AQUA , 70ml",,,LEBELAGE,3
,"Крем для лица LEBELAGE AMPULE CREAM_WHITE TONEUP , 70ml","<h2>Крем для лица LEBELAGE AMPULE CREAM_WHITE TONEUP</h2>

<p>&nbsp;</p>

<p>Корейский крем для лица ампульный Lebelage White Tone Up Ampule Cream выравнивающий тон лица, обеспечивает полноценное увлажнение и питание кожи, снимает раздражение, способствует быстрому заживлению воспалений, бережно осветляет пигментацию, устраняет тусклый цвет лица, придает свежесть и сияние. С данной крем-сывороткой кожа будет здоровой и сияющей</p>","<p>Завершающим этапом ухода за кожей нанести крем и распределять легкими похлопывающими движениями до полного впитывания. Использовать утром и/или вечером</p>",LEBELAGE,4,http://localhost/upload/products/uHFtGNiBg0UY.webp
,"Крем для лица LEBELAGE AMPULE CREAM_NUTRI SALMON , 70ml","<h2>Крем для лица LEBELAGE AMPULE CREAM_NUTRI SALMON</h2>

<p>&nbsp;</p>

<p>Корейский крем для лица ампульный с маслом лососевых рыб придает коже эластичность и упругость, разглаживает морщинки и активно восстанавливает липидный барьер. Кожа становится гладкой и приобретает свежий отдохнувший вид</p>","<p>Завершающим этапом ухода за кожей нанести крем и распределять легкими похлопывающими движениями до полного впитывания. Использовать утром и/или вечером</p>",LEBELAGE,13,http://localhost/upload/products/QZXX4rzZi73m.jpg
,"Крем для лица LEBELAGE AMPULE CREAM_WATERFUL MAYU , 70ml","<h2>Крем для лица LEBELAGE AMPULE CREAM_WATERFUL MAYU</h2>

<p>&nbsp;</p>

<p>Корейский крем для лица ампульный Lebelage Ampule Cream Waterful Mayu &ndash; новая разработка Lebelage. Средство сочетает высокую концентрацию активных компонентов (как в сыворотках) и способность &laquo;запечатывать&raquo; эти компоненты, а также обеспечивать коже защиту от внешних воздействий (как у кремов). Ключевой компонент крема - лошадиный жир, который по своей питательности превосходит многие животные и растительные масла, а по составу насыщенных и ненасыщенных жиров близок к человеческому жиру, благодаря чему быстро впитывается, не вызывает раздражений, может использоваться для сверхчувствительной кожи. Крем с лошадиным жиром интенсивно и на длительный срок увлажняет кожу, питает и смягчает её, оказывает регенерирующее действие, способствует заживлению микроповреждений кожи, помогает справиться с различными раздражениями и шелушениями, защищает от ветра и мороза. Кроме того, масло повышает упругость и эластичность кожи, способствует разглаживанию морщин. Также в составе крема&nbsp;экстракт центеллы азиатской, который обладает удивительными свойствами и влияет на кожу сразу по нескольким направлениям: оказывает противовоспалительное, ранозаживляющее действие, укрепляет стенки сосудов. Экстракт центеллы стимулирует синтез коллагена, благодаря чему происходит омолаживание кожи, она становится более упругой и эластичной, уменьшается глубина морщин</p>","<p>Завершающим этапом ухода за кожей нанести крем и распределять легкими похлопывающими движениями до полного впитывания. Использовать утром и/или вечером</p>",LEBELAGE,20,http://localhost/upload/products/Oy080W5nsKC2.webp
,"Крем для лица LEBELAGE SOLUTION VITAMIN TONE UP CREAM , 50ml","<h2>Крем для лица LEBELAGE SOLUTION VITAMIN TONE UP CREAM</h2>

<p>&nbsp;</p>

<p>LEBELAGE SOLUTION VITAMIN WHITE TONE UP CREAM (50ml) &mdash; белый тонизирующий крем, содержащий провитамин B5 (пантенол), ниацинамид и аденозин, поэтому он быстро впитывается на грубой, сухой коже без липкости, чтобы регулировать выделение кожного жира, которое чрезмерно выделяется, и делает кожу яркой и чистой.</p>","<p>На последнем этапе ухода за кожей нанесите необходимое количество и распределите по всему лицу.</p>",LEBELAGE,163,http://localhost/upload/products/mXIqeTOnLr71.jpg
,"Крем для лица LEBELAGE SOLUTION AVOCADO DEEP CREAM , 50ml","<h2>Крем для лица LEBELAGE SOLUTION AVOCADO DEEP CREAM</h2>

<p>&nbsp;</p>

<p>Корейский крем пептидный, питательный Solution Avocado Deep Cream с экстрактом авокадо и пептидами преображает уставшую, потерявшую упругость и гладкость кожу. Крем способствует восстановлению липидного барьера, обеспечивает полноценное увлажнение для сухой, раздраженной кожи и препятствует потере влаги, разглаживает морщины и заломы.</p>","<p>Завершающим этапом ухода за кожей нанести крем и распределять легкими похлопывающими движениями до полного впитывания. Использовать утром и/или вечером</p>",LEBELAGE,99,http://localhost/upload/products/r6NosiUdE48D.jpg
,"LEBELAGE EYE CREAM_BLACK SNAIL , 40ml",,,LEBELAGE,1
,"Крем для глаз LEBELAGE EYE CREAM_NUTRI SALMON , 40ml","<h2>Крем для глаз LEBELAGE EYE CREAM_NUTRI SALMON</h2>

<p>&nbsp;</p>

<p>Корейский крем для глаз (век) Lebelage Eye Cream Nutri Salmon с маслом лососевых рыб обеспечивает роскошное питание и увлажнение нежной кожи вокруг глаз. Средство для век быстро снимает следы усталости, убирает морщинки, укрепляет кожу верхнего века, осветляет темные круги под глазами, делает взгляд более свежим и отдохнувшим</p>",,LEBELAGE,124,http://localhost/upload/products/ABJiHwJt1Rlp.jpg
,"Крем для глаз LEBELAGE EYE CREAM_WATERFUL MAYU , 40ml","<h2>Крем для глаз LEBELAGE EYE CREAM_WATERFUL MAYU</h2>

<p>&nbsp;</p>

<p>Ключевой компонент крема -&nbsp;<strong>лошадиный жир</strong>, который по своей питательности превосходит многие животные и растительные масла, а по составу насыщенных и ненасыщенных жиров близок к человеческому жиру, благодаря чему быстро впитывается, не вызывает раздражений, может использоваться для сверхчувствительной кожи.</p>

<p><strong>Крем с лошадиным жиром интенсивно и на длительный срок увлажняет кожу, питает и смягчает её</strong>, оказывает регенерирующее действие, способствует заживлению микроповреждений кожи, помогает справиться с различными раздражениями и шелушениями, защищает от ветра и мороза. Кроме того, крем повышает упругость и эластичность кожи, способствует разглаживанию морщин.</p>","<p>Нанести крем на кожу век легкими постукивающими движениями. Использовать утром и/или вечером.</p>",LEBELAGE,97,http://localhost/upload/products/ZvqU94UDHRvS.png
,"BB-крем LEBELAGE HEEYUL PREMIUM SNAIL BB CREAM , 30ml","<h2>BB-крем LEBELAGE HEEYUL PREMIUM SNAIL BB CREAM</h2>

<p>&nbsp;</p>

<p>Корейский тональный ВВ крем Lebelage Heeyul Premium Snail BB Cream одновременно отлично матирует, выравнивает текстуру и тон эпидермиса, обеспечивая естественным и гладким покрытием в течение дня, а также интенсивно питает дерму, стимулируя её укрепление и обновление. Средство легко адаптируется к натуральному тону эпидермиса, держится максимально долго, несмотря на погоду, при этом не забивает поры. В состав ББ крема входит улиточный муцин, известный высокой концентрацией ценных для здоровья кожи витаминов (А, С, Е), аминокислот, коллагена, аллантоина, эластина. За счет активного питания кожи, она приобретает эластичность, становится более подтянутой, нежной и мягкой. Экстракт улитки обладает противовоспалительными, укрепляющими, антиоксидантными и осветляющими свойствами. Защищает дерму от появления излишней пигментации и раздражений</p>","<p>Нанесите необходимое количество крема на чистую кожу лица после применения основного ухода, растушуйте</p>",LEBELAGE,45,http://localhost/upload/products/Rl3AqTntF1ij.webp
,"Карандаш для бровей LEBELAGE AUTO EYE BROW SOFT TYPE GRAY , (3x25mm)x2","<h2>Карандаш для бровей LEBELAGE AUTO EYE BROW SOFT TYPE GRAY , (3x25mm)x2</h2>

<p>&nbsp;</p>

<p>Автоматический мягкий карандаш для бровей Auto Eye Brow Soft Type Lebelage 2 гр позволяет проводить изящную тонкую линию. Благодаря мягкой текстуре легко наносится, не травмирует нежную кожу и не раздражает слизистую глаз.&nbsp;</p>

<p>Уникальная формула обеспечивает стойкость цвета в течение дня - макияж не стирается даже при намокании или случайном прикосновении.&nbsp;</p>

<p>При помощи щеточки с обратной стороны карандаша можно моделировать форму бровей и растушевывать штрихи, для создания максимально естественного образа. С обратной стороны карандаша расположена щеточка. Она имеет ровные щетинки, которые идеально моделируют брови: расчесывают их, придают волоскам желаемую форму и аккуратный вид. Кроме того, щеточка позволяет растушевать излишки пигмента.&nbsp;</p>","<p>Наметить тонкими линиями верхние и нижние границы бровей, затем повернуть грифель плашмя и закрасить бровь внутри намеченных границ. При необходимости, растушевать штрихи щеточкой, которая находится на обратной стороне карандаша.</p>",LEBELAGE,347,http://localhost/upload/products/FDvDAG2lDgHm.jpg
,"Шампунь LEBELAGE KERATIN SHAMPOO","<h2>Шампунь LEBELAGE KERATIN SHAMPOO</h2>

<p>LEBELAGE KERATIN SHAMPOO (300ml) - кератин &ndash; сложный протеин, который незаменим для восстановления поврежденных волос. Именно кератин является основой волос, и от его количества зависит внешний вид волос, их здоровье. Шампунь с кератином предназначен не только для очищения волос и кожи головы от загрязнений, но и для возвращения волосам силы, блеска, шелковистости. Восполнение дефицита собственного креатина останавливает процессы выпадения и ломкости волос. Помогает решить проблему секущихся концов, рыхлости и тусклости локонов. Кератин проникает в глубину волос и заполняет там поврежденные пустоты, встраиваясь в структуру, восстанавливая волосы изнутри. На поверхности волос кератин образует незаметную защитную пленку, которая оберегает волосы от механических, химических, экологических негативных воздействий.&nbsp;</p>","<p>На влажные волосы и кожу головы распределить шампунь, помассировать, затем тщательно смыть теплой водой.</p>",LEBELAGE,63,http://localhost/upload/products/6RTFTxbnvEr4.jpg
